epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,85.9653,1.56964,0.88118,0.95753,0.84706,0.75025,0.82182,0.41496,1.57256,0.83281,0.97599,0.00145246,0.00145246,0.00145246
15,91.981,1.54798,0.8556,0.95826,0.86304,0.77878,0.8407,0.41135,1.58746,0.79234,0.98431,0.00143595,0.00143595,0.00143595
16,97.7828,1.5596,0.84052,0.96218,0.83146,0.78309,0.8564,0.42006,1.57003,0.81504,0.96874,0.00141945,0.00141945,0.00141945
17,103.96,1.51371,0.82544,0.94585,0.8161,0.76433,0.83175,0.40421,1.57591,0.78778,0.97424,0.00140295,0.00140295,0.00140295
18,109.627,1.5212,0.82292,0.95296,0.90037,0.79108,0.86015,0.42157,1.51851,0.76288,0.96788,0.00138644,0.00138644,0.00138644
19,115.632,1.48911,0.8163,0.93763,0.85381,0.78999,0.86207,0.43253,1.50894,0.75383,0.95463,0.00136994,0.00136994,0.00136994
20,121.349,1.49644,0.80387,0.9555,0.87451,0.78478,0.87042,0.43842,1.51288,0.77552,0.96382,0.00135344,0.00135344,0.00135344
21,127.14,1.46869,0.79638,0.9474,0.86539,0.80707,0.86848,0.43332,1.53162,0.75495,0.9613,0.00133693,0.00133693,0.00133693
22,132.966,1.47834,0.78421,0.94057,0.85283,0.73539,0.8262,0.4201,1.56068,0.76613,0.9847,0.00132043,0.00132043,0.00132043
23,138.88,1.49247,0.77185,0.94082,0.89183,0.8076,0.88103,0.44075,1.51354,0.73286,0.96415,0.00130393,0.00130393,0.00130393
24,144.757,1.45251,0.74552,0.93373,0.89928,0.78386,0.87749,0.45098,1.47515,0.73757,0.96029,0.00128742,0.00128742,0.00128742
25,154.368,1.45914,0.76723,0.93627,0.85478,0.79405,0.87187,0.43336,1.49699,0.71464,0.95097,0.00127092,0.00127092,0.00127092
26,160.148,1.4441,0.74271,0.93404,0.88986,0.79525,0.87402,0.44197,1.50537,0.73124,0.95355,0.00125442,0.00125442,0.00125442
27,165.893,1.46332,0.75835,0.92492,0.87988,0.81097,0.87029,0.4415,1.49392,0.72831,0.94636,0.00123791,0.00123791,0.00123791
28,171.552,1.44485,0.75017,0.93999,0.82091,0.82157,0.85366,0.45434,1.44462,0.68904,0.94651,0.00122141,0.00122141,0.00122141
29,177.634,1.40403,0.72293,0.9251,0.90395,0.79128,0.86753,0.41946,1.51553,0.7242,0.95716,0.00120491,0.00120491,0.00120491
30,183.476,1.45759,0.73163,0.93014,0.87061,0.82582,0.884,0.43452,1.50564,0.71188,0.9546,0.0011884,0.0011884,0.0011884
31,189.452,1.39303,0.70141,0.92203,0.88207,0.83031,0.89324,0.45556,1.48783,0.68115,0.95198,0.0011719,0.0011719,0.0011719
32,195.374,1.4027,0.70536,0.91796,0.88433,0.84026,0.89106,0.47085,1.44377,0.65317,0.94569,0.0011554,0.0011554,0.0011554
33,201.165,1.37581,0.69545,0.91732,0.90891,0.82653,0.90909,0.47448,1.41351,0.655,0.93775,0.00113889,0.00113889,0.00113889
34,207.32,1.38195,0.68364,0.91968,0.89045,0.8453,0.90388,0.45295,1.46749,0.66511,0.94664,0.00112239,0.00112239,0.00112239
35,213.11,1.3821,0.68846,0.9083,0.91543,0.8193,0.8883,0.47956,1.45207,0.68665,0.9506,0.00110589,0.00110589,0.00110589
36,218.891,1.36176,0.68833,0.91001,0.90892,0.81759,0.8908,0.45834,1.44824,0.67753,0.9486,0.00108938,0.00108938,0.00108938
37,224.561,1.41949,0.70814,0.93503,0.87529,0.84571,0.89259,0.44128,1.53579,0.66302,0.97387,0.00107288,0.00107288,0.00107288
38,230.176,1.38271,0.68107,0.91378,0.89666,0.84967,0.92157,0.48546,1.42367,0.63964,0.94474,0.00105638,0.00105638,0.00105638
39,236.195,1.37686,0.68775,0.91192,0.88943,0.86101,0.90234,0.45802,1.47809,0.65536,0.95291,0.00103987,0.00103987,0.00103987
40,241.942,1.3528,0.67252,0.91791,0.92275,0.83765,0.91331,0.47582,1.41491,0.6482,0.9439,0.00102337,0.00102337,0.00102337
41,247.658,1.34278,0.66973,0.91087,0.86185,0.81433,0.88951,0.44986,1.45434,0.6899,0.95385,0.00100687,0.00100687,0.00100687
42,253.438,1.32275,0.65452,0.89652,0.89,0.81435,0.89259,0.48116,1.41603,0.65026,0.94086,0.000990365,0.000990365,0.000990365
43,259.531,1.31892,0.66609,0.90242,0.90463,0.8423,0.91064,0.48535,1.40127,0.63482,0.93633,0.000973861,0.000973861,0.000973861
44,265.279,1.31694,0.64489,0.91178,0.89057,0.82982,0.89481,0.4677,1.4389,0.66011,0.94545,0.000957358,0.000957358,0.000957358
45,270.943,1.33601,0.66795,0.90667,0.90466,0.84486,0.90879,0.49925,1.36856,0.6273,0.93382,0.000940855,0.000940855,0.000940855
46,276.816,1.31559,0.64584,0.89864,0.9301,0.87347,0.92788,0.50475,1.3582,0.60321,0.92844,0.000924352,0.000924352,0.000924352
47,282.882,1.30546,0.63893,0.90785,0.90712,0.85651,0.9122,0.46615,1.38333,0.61838,0.93306,0.000907848,0.000907848,0.000907848
48,288.482,1.30662,0.6464,0.89425,0.90666,0.87364,0.92359,0.48178,1.40729,0.60724,0.93931,0.000891345,0.000891345,0.000891345
49,294.154,1.30546,0.64144,0.8962,0.9156,0.87877,0.92055,0.48893,1.41462,0.62257,0.93824,0.000874842,0.000874842,0.000874842
50,299.888,1.28802,0.64104,0.89022,0.89168,0.87724,0.92147,0.50693,1.36866,0.6025,0.9343,0.000858338,0.000858338,0.000858338
51,305.737,1.29556,0.63172,0.90175,0.90848,0.88072,0.92825,0.49555,1.36759,0.58966,0.93352,0.000841835,0.000841835,0.000841835
52,311.637,1.26653,0.62907,0.88628,0.91099,0.85814,0.91409,0.49633,1.36933,0.61237,0.93119,0.000825332,0.000825332,0.000825332
53,317.308,1.26322,0.61413,0.8917,0.89487,0.84683,0.91498,0.48895,1.39305,0.61426,0.93388,0.000808828,0.000808828,0.000808828
54,323.229,1.26277,0.6221,0.89909,0.92415,0.86402,0.92534,0.51361,1.36457,0.59615,0.92976,0.000792325,0.000792325,0.000792325
55,329.456,1.24251,0.60993,0.89457,0.91535,0.86969,0.93123,0.51373,1.35135,0.58751,0.93325,0.000775822,0.000775822,0.000775822
56,335.535,1.26182,0.62102,0.88828,0.91835,0.85274,0.91577,0.49454,1.36521,0.6045,0.93403,0.000759318,0.000759318,0.000759318
57,341.463,1.2872,0.62673,0.88715,0.91108,0.86996,0.92549,0.51846,1.34445,0.58466,0.93228,0.000742815,0.000742815,0.000742815
58,347.299,1.21775,0.60038,0.889,0.8773,0.87473,0.91233,0.52043,1.32969,0.59739,0.92888,0.000726312,0.000726312,0.000726312
59,352.88,1.22406,0.6052,0.8867,0.90097,0.86443,0.92032,0.51833,1.33687,0.58636,0.93559,0.000709809,0.000709809,0.000709809
60,358.753,1.24644,0.59785,0.88863,0.90298,0.86435,0.92207,0.51832,1.34388,0.58728,0.93581,0.000693305,0.000693305,0.000693305
61,364.691,1.23856,0.60734,0.88738,0.89897,0.88723,0.92577,0.52308,1.33383,0.57927,0.92647,0.000676802,0.000676802,0.000676802
62,370.502,1.22968,0.58909,0.8899,0.91201,0.87661,0.93341,0.51025,1.39584,0.57997,0.94227,0.000660299,0.000660299,0.000660299
63,376.703,1.19906,0.58179,0.88472,0.90737,0.89231,0.93655,0.52164,1.36766,0.57664,0.93461,0.000643795,0.000643795,0.000643795
64,382.376,1.22248,0.59438,0.8839,0.8944,0.87653,0.92311,0.51638,1.34615,0.57346,0.92944,0.000627292,0.000627292,0.000627292
65,388.108,1.23166,0.59476,0.89323,0.93141,0.89312,0.94038,0.52485,1.32035,0.57168,0.92706,0.000610789,0.000610789,0.000610789
66,393.888,1.18124,0.57288,0.87899,0.92781,0.89206,0.93361,0.52909,1.3414,0.56186,0.92943,0.000594286,0.000594286,0.000594286
67,399.285,1.18858,0.58315,0.88471,0.921,0.89686,0.94161,0.52803,1.31274,0.56237,0.92562,0.000577782,0.000577782,0.000577782
68,404.438,1.20852,0.58907,0.87878,0.9268,0.88929,0.9348,0.51998,1.34127,0.56467,0.92626,0.000561279,0.000561279,0.000561279
69,409.944,1.20654,0.59325,0.87794,0.92165,0.88794,0.93693,0.53052,1.31976,0.57804,0.92166,0.000544776,0.000544776,0.000544776
70,415.793,1.17742,0.57548,0.87098,0.93066,0.89091,0.93918,0.53546,1.32573,0.56414,0.92403,0.000528272,0.000528272,0.000528272
71,421.655,1.19533,0.58214,0.87567,0.94458,0.89452,0.93546,0.52255,1.35235,0.56176,0.93432,0.000511769,0.000511769,0.000511769
72,427.437,1.19507,0.57419,0.87583,0.91728,0.89987,0.93947,0.54121,1.30193,0.54995,0.92708,0.000495266,0.000495266,0.000495266
73,433.742,1.15812,0.55846,0.8715,0.9451,0.87387,0.94293,0.535,1.33301,0.56687,0.92626,0.000478762,0.000478762,0.000478762
74,440.95,1.15902,0.55849,0.87371,0.92092,0.88234,0.94111,0.53741,1.29447,0.55778,0.92166,0.000462259,0.000462259,0.000462259
75,447.001,1.16032,0.55749,0.86992,0.94044,0.89202,0.94496,0.54704,1.30293,0.54918,0.9228,0.000445756,0.000445756,0.000445756
76,452.776,1.16467,0.56032,0.87307,0.91969,0.89767,0.93583,0.53946,1.2948,0.55145,0.92241,0.000429253,0.000429253,0.000429253
77,458.529,1.18026,0.56278,0.8755,0.93531,0.89068,0.94212,0.53879,1.29956,0.55452,0.92226,0.000412749,0.000412749,0.000412749
78,464.744,1.10838,0.543,0.86726,0.91719,0.88638,0.93647,0.554,1.26662,0.53334,0.91667,0.000396246,0.000396246,0.000396246
79,470.53,1.1261,0.54729,0.8626,0.91476,0.90057,0.94114,0.53364,1.31134,0.55417,0.92156,0.000379743,0.000379743,0.000379743
80,476.229,1.15436,0.547,0.87187,0.92337,0.9022,0.9444,0.54828,1.26065,0.53659,0.91735,0.000363239,0.000363239,0.000363239
81,482.279,1.10414,0.53704,0.86847,0.93317,0.88819,0.94397,0.55653,1.25315,0.52595,0.91495,0.000346736,0.000346736,0.000346736
82,488.122,1.11528,0.5376,0.85787,0.91128,0.89666,0.93808,0.5431,1.25315,0.52862,0.91633,0.000330233,0.000330233,0.000330233
83,493.903,1.0732,0.51657,0.86875,0.9208,0.90252,0.94345,0.54553,1.2761,0.54394,0.91539,0.000313729,0.000313729,0.000313729
84,500.474,1.10728,0.53184,0.85962,0.93073,0.89473,0.9476,0.55265,1.27663,0.5365,0.9196,0.000297226,0.000297226,0.000297226
85,506.811,1.10642,0.53142,0.86539,0.92245,0.89554,0.94334,0.5557,1.25083,0.53747,0.91261,0.000280723,0.000280723,0.000280723
86,512.419,1.12414,0.5418,0.86204,0.91699,0.90437,0.94367,0.54423,1.28124,0.53564,0.91645,0.00026422,0.00026422,0.00026422
87,518.233,1.10718,0.53191,0.86526,0.92917,0.89106,0.94557,0.55609,1.25173,0.52981,0.91516,0.000247716,0.000247716,0.000247716
88,524.425,1.09495,0.52525,0.8561,0.93525,0.89746,0.94868,0.55682,1.24838,0.53037,0.9159,0.000231213,0.000231213,0.000231213
89,530.185,1.09087,0.52706,0.862,0.92667,0.89931,0.94413,0.55559,1.24406,0.521,0.91612,0.00021471,0.00021471,0.00021471
90,536.107,1.08952,0.52202,0.85667,0.92371,0.91155,0.95143,0.56723,1.23574,0.51966,0.91478,0.000198206,0.000198206,0.000198206
91,543.109,1.12445,0.53789,0.87301,0.91817,0.8988,0.94356,0.54309,1.27823,0.53704,0.91863,0.000181703,0.000181703,0.000181703
92,549.197,1.10249,0.51701,0.86561,0.90757,0.89164,0.93888,0.54777,1.27056,0.53424,0.91958,0.0001652,0.0001652,0.0001652
93,555.15,1.06711,0.5035,0.86148,0.93145,0.88503,0.94761,0.54947,1.26647,0.52625,0.91608,0.000148696,0.000148696,0.000148696
94,560.772,1.05571,0.50101,0.85898,0.92524,0.89869,0.94087,0.54586,1.26453,0.5259,0.91671,0.000132193,0.000132193,0.000132193
95,568.399,1.06003,0.49784,0.85837,0.93204,0.88777,0.93898,0.54607,1.25675,0.51777,0.91654,0.00011569,0.00011569,0.00011569
96,574.163,1.05725,0.49724,0.86133,0.93462,0.88092,0.94773,0.55284,1.25781,0.51971,0.91722,9.91865e-05,9.91865e-05,9.91865e-05
97,580.594,1.03193,0.48787,0.85817,0.9284,0.89354,0.94736,0.54819,1.26424,0.5225,0.91788,8.26832e-05,8.26832e-05,8.26832e-05
98,586.713,1.04894,0.4964,0.8555,0.91309,0.90633,0.9457,0.55169,1.25386,0.51837,0.91587,6.61799e-05,6.61799e-05,6.61799e-05
99,592.605,1.03479,0.49294,0.84585,0.91885,0.90424,0.94551,0.55032,1.25342,0.51769,0.91417,4.96766e-05,4.96766e-05,4.96766e-05
100,598.311,1.02265,0.49148,0.85652,0.92098,0.90905,0.94746,0.55587,1.24054,0.51532,0.91447,3.31733e-05,3.31733e-05,3.31733e-05
